Bag Group,Bag #,Quantity,Style,Ring Size,Location,Vendor Name/Description,Date Sent,Date Received,Days,Order #,Customer Name,Job #,Job Date,Due Date,Cancel Date,Job Quantity,Cust. P.O. #,Millimeters
10573295,105732950001,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950002,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950003,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/20/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950004,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950005,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950006,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950007,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950008,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950009,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950010,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950011,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950012,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950013,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950014,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950015,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950016,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950017,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950018,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/20/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950019,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950020,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/20/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950021,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/20/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950022,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950023,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950024,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950025,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950026,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950027,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950028,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950029,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950040,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10612681,106126810003,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810004,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810005,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/6/2022,0,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810005,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810006,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810007,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810008,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810009,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810010,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810011,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810012,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810013,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810014,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810015,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810016,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810017,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810018,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810019,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810020,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810021,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810022,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810023,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810024,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810025,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810026,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810027,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/20/2022,14,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810028,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810029,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810030,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10612681,106126810031,1,TEH22-7.0PD    ,7.0,FLINS,HUGO NARVAEZ                                      ,10/6/2022,10/18/2022,12,103989,Tiffany & Co. - PY       ,183318,8/29/2022,11/1/2022,11/1/2022,33,34326219,2.20
10685895,106858950001,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950002,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950003,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,12/7/2022,23,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950004,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950005,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950006,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950007,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950008,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950009,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950010,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950011,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950012,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950013,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950014,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/30/2022,16,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950015,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950016,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950017,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950018,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950019,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950020,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950021,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950022,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950023,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/14/2022,0,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950023,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950024,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950025,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950026,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950027,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/14/2022,0,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950027,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950028,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950029,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685895,106858950030,1,TEH22-4.5PD    ,4.5,FLINS,HUGO NARVAEZ                                      ,11/14/2022,11/28/2022,14,104336,Tiffany & Co. - PY       ,184322,10/31/2022,1/1/2023,1/1/2023,36,34512674,2.20
10685896,106858960001,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960002,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960003,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960004,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960005,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960006,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960007,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960008,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960009,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960010,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960011,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/30/2022,9,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960012,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,12/8/2022,17,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960013,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,11/21/2022,0,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960013,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,12/7/2022,16,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960014,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,12/7/2022,16,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
10685896,106858960015,1,TEH22-5.0PD    ,5.0,FLINS,HUGO NARVAEZ                                      ,11/21/2022,12/1/2022,10,104336,Tiffany & Co. - PY       ,184323,10/31/2022,1/1/2023,1/1/2023,40,34512674,2.20
